updateCount,lastprice,volume,bidsize,bid,ask,asksize
660,26.75,7949,1369,26.74,26.75,67
661,26.74,7950,1368,26.74,26.75,76
662,26.74,7950,1368,26.74,26.75,137
663,26.75,8051,1356,26.74,26.75,37
664,26.75,8088,1356,26.74,26.76,432
665,26.75,8088,26,26.75,26.76,437
666,26.75,8091,24,26.75,26.76,436
667,26.75,8092,25,26.75,26.76,435
668,26.75,8092,35,26.75,26.76,435
669,26.75,8092,36,26.75,26.76,435
670,26.75,8092,36,26.75,26.76,435
671,26.75,8092,40,26.75,26.76,436
672,26.75,8102,35,26.75,26.76,433
673,26.75,8103,34,26.75,26.76,435
674,26.75,8103,35,26.75,26.76,435
675,26.75,8104,54,26.75,26.76,435
676,26.75,8104,54,26.75,26.76,435
677,26.76,8105,59,26.75,26.76,434
678,26.75,8112,51,26.75,26.76,435
679,26.75,8115,48,26.75,26.76,435
680,26.75,8116,47,26.75,26.76,435
681,26.75,8117,46,26.75,26.76,435
682,26.75,8117,46,26.75,26.76,435
683,26.75,8117,46,26.75,26.76,436
684,26.75,8122,47,26.75,26.76,436
685,26.75,8122,47,26.75,26.76,436
686,26.75,8122,77,26.75,26.76,435
687,26.76,8123,88,26.75,26.76,434
688,26.76,8123,88,26.75,26.76,434
689,26.76,8123,148,26.75,26.76,434
690,26.76,8123,148,26.75,26.76,464
691,26.76,8123,148,26.75,26.76,464
692,26.76,8123,166,26.75,26.76,464
693,26.76,8131,158,26.75,26.76,456
694,26.76,8131,158,26.75,26.76,456
695,26.76,8131,161,26.75,26.76,456
696,26.75,8132,169,26.75,26.76,475
697,26.75,8140,161,26.75,26.76,460
698,26.75,8142,171,26.75,26.76,463
699,26.75,8142,172,26.75,26.76,463
700,26.75,8142,172,26.75,26.76,463
701,26.75,8144,170,26.75,26.76,464
702,26.75,8144,170,26.75,26.76,464
703,26.75,8144,170,26.75,26.76,464
704,26.75,8144,175,26.75,26.76,464
705,26.75,8151,170,26.75,26.76,464
706,26.75,8151,170,26.75,26.76,464
707,26.75,8182,139,26.75,26.76,464
708,26.76,8183,139,26.75,26.76,463
709,26.76,8183,139,26.75,26.76,463
710,26.76,8224,138,26.75,26.76,423
711,26.75,8225,138,26.75,26.76,426
712,26.75,8225,138,26.75,26.76,426
713,26.76,8226,138,26.75,26.76,425
714,26.76,8226,138,26.75,26.76,425
715,26.76,8226,138,26.75,26.76,425
716,26.75,8296,69,26.75,26.76,415
717,26.76,8297,69,26.75,26.76,414
718,26.76,8297,69,26.75,26.76,414
719,26.76,8299,67,26.75,26.76,413
720,26.76,8299,67,26.75,26.76,413
721,26.76,8299,79,26.75,26.76,413
722,26.76,8309,80,26.75,26.76,403
723,26.76,8309,80,26.75,26.76,403
724,26.76,8309,101,26.75,26.76,403
725,26.76,8310,101,26.75,26.76,403
726,26.76,8310,101,26.75,26.76,403
727,26.76,8310,101,26.75,26.76,403
728,26.76,8315,98,26.75,26.76,401
729,26.76,8315,98,26.75,26.76,401
730,26.76,8315,98,26.75,26.76,401
731,26.75,8325,89,26.75,26.76,401
732,26.75,8326,91,26.75,26.76,401
733,26.75,8326,91,26.75,26.76,402
734,26.76,8346,91,26.75,26.76,386
735,26.75,8347,90,26.75,26.76,386
736,26.75,8347,91,26.75,26.76,389
737,26.75,8348,90,26.75,26.76,389
738,26.76,8349,90,26.75,26.76,389
739,26.76,8349,96,26.75,26.76,389
740,26.76,8350,102,26.75,26.76,388
741,26.76,8350,102,26.75,26.76,388
742,26.76,8350,103,26.75,26.76,388
743,26.76,8351,107,26.75,26.76,387
744,26.76,8351,107,26.75,26.76,387
745,26.76,8351,148,26.75,26.76,388
746,26.76,8351,148,26.75,26.76,389
747,26.75,8358,143,26.75,26.76,386
748,26.75,8363,138,26.75,26.76,386
749,26.76,8364,138,26.75,26.76,385
750,26.76,8364,138,26.75,26.76,385
751,26.75,8367,138,26.75,26.76,385
752,26.75,8367,138,26.75,26.76,385
753,26.75,8367,138,26.75,26.76,385
754,26.75,8367,138,26.75,26.76,385
755,26.75,8369,137,26.75,26.76,384
756,26.76,8370,137,26.75,26.76,388
757,26.76,8370,138,26.75,26.76,388
758,26.76,8420,188,26.75,26.76,334
759,26.76,8426,193,26.75,26.76,327
760,26.76,8427,203,26.75,26.76,326
761,26.75,8428,202,26.75,26.76,326
762,26.75,8428,202,26.75,26.76,326
763,26.75,8428,207,26.75,26.76,327
764,26.75,8430,205,26.75,26.76,328
765,26.75,8431,207,26.75,26.76,328
766,26.75,8431,207,26.75,26.76,328
767,26.75,8431,217,26.75,26.76,328
768,26.75,8431,217,26.75,26.76,328
769,26.75,8431,213,26.75,26.76,329
770,26.76,8432,266,26.75,26.76,427
771,26.76,8435,217,26.75,26.76,444
772,26.76,8436,217,26.75,26.76,446
773,26.76,8436,217,26.75,26.76,496
774,26.76,8436,217,26.75,26.76,496
775,26.76,8436,273,26.75,26.76,328
776,26.76,8458,394,26.75,26.76,306
777,26.75,8484,374,26.75,26.76,294
778,26.75,8484,374,26.75,26.76,294
779,26.75,8484,375,26.75,26.76,299
780,26.75,8487,372,26.75,26.76,299
781,26.75,8487,372,26.75,26.76,299
782,26.76,8547,372,26.75,26.76,239
783,26.76,8603,373,26.75,26.76,183
784,26.76,8663,373,26.75,26.76,123
785,26.76,8786,46,26.76,26.77,518
786,26.76,8786,46,26.76,26.77,518
787,26.76,8786,288,26.76,26.77,513
788,26.77,8787,289,26.76,26.77,440
789,26.77,8794,376,26.76,26.77,372
790,26.77,8794,376,26.76,26.77,372
791,26.77,8804,371,26.76,26.77,362
792,26.77,8804,371,26.76,26.77,362
793,26.76,8805,390,26.76,26.77,362
794,26.77,8807,390,26.76,26.77,361
795,26.77,8807,390,26.76,26.77,361
796,26.77,8807,390,26.76,26.77,371
797,26.77,8807,390,26.76,26.77,371
798,26.77,8807,390,26.76,26.77,371
799,26.77,8808,391,26.76,26.77,370
800,26.77,8808,331,26.76,26.77,371
801,26.77,8808,331,26.76,26.77,371
802,26.77,8808,331,26.76,26.77,371
803,26.77,8809,331,26.76,26.77,361
804,26.76,8810,330,26.76,26.77,364
805,26.76,8810,331,26.76,26.77,364
806,26.76,8810,331,26.76,26.77,364
807,26.76,8810,331,26.76,26.77,364
808,26.76,8815,329,26.76,26.77,364
809,26.77,8915,332,26.76,26.77,264
810,26.77,8921,332,26.76,26.77,186
811,26.76,8926,328,26.76,26.77,186
812,26.76,8931,324,26.76,26.77,185
813,26.76,8931,324,26.76,26.77,185
814,26.76,8937,319,26.76,26.77,184
815,26.77,9066,369,26.76,26.77,55
816,26.77,9113,369,26.76,26.78,333
817,26.77,9114,80,26.77,26.78,337
818,26.77,9119,166,26.77,26.78,274
819,26.77,9119,166,26.77,26.78,274
820,26.77,9120,217,26.77,26.78,284
821,26.77,9122,217,26.77,26.78,284
822,26.77,9124,215,26.77,26.78,294
823,26.77,9124,215,26.77,26.78,291
824,26.78,9126,215,26.77,26.78,289
825,26.78,9126,215,26.77,26.78,289
826,26.78,9126,218,26.77,26.78,291
827,26.77,9137,221,26.77,26.78,287
828,26.78,9138,260,26.77,26.78,286
829,26.77,9139,259,26.77,26.78,290
830,26.77,9158,249,26.77,26.78,279
831,26.77,9158,249,26.77,26.78,279
832,26.78,9160,249,26.77,26.78,277
833,26.78,9161,249,26.77,26.78,273
834,26.78,9161,249,26.77,26.78,273
835,26.78,9161,254,26.77,26.78,272
836,26.78,9164,254,26.77,26.78,269
837,26.78,9164,254,26.77,26.78,269
838,26.78,9169,254,26.77,26.78,207
839,26.78,9181,253,26.77,26.78,336
840,26.78,9181,253,26.77,26.78,336
841,26.77,9231,153,26.77,26.78,386
842,26.78,9233,153,26.77,26.78,382
843,26.78,9233,153,26.77,26.78,382
844,26.78,9253,203,26.77,26.78,329
845,26.78,9266,203,26.77,26.78,316
846,26.78,9266,203,26.77,26.78,316
847,26.78,9274,203,26.77,26.78,290
848,26.78,9310,168,26.77,26.78,233
849,26.78,9310,168,26.77,26.78,233
850,26.78,9313,119,26.77,26.78,281
851,26.77,9319,113,26.77,26.78,261
852,26.77,9319,113,26.77,26.78,261
853,26.77,9319,152,26.77,26.78,341
854,26.78,9320,234,26.77,26.78,347
855,26.78,9320,234,26.77,26.78,347
856,26.77,9321,234,26.77,26.78,351
857,26.77,9321,234,26.77,26.78,351
858,26.77,9321,234,26.77,26.78,355
859,26.78,9390,154,26.77,26.78,366
860,26.78,9436,70,26.77,26.78,364
861,26.78,9436,70,26.77,26.78,364
862,26.77,9447,56,26.77,26.78,368
863,26.78,9448,56,26.77,26.78,374
864,26.78,9448,56,26.77,26.78,374
865,26.78,9471,36,26.77,26.78,374
866,26.77,9507,3,26.77,26.78,374
867,26.77,9507,3,26.77,26.78,374
868,26.77,9581,442,26.76,26.77,10
869,26.77,9612,449,26.76,26.77,24
870,26.77,9612,449,26.76,26.77,24
871,26.77,9618,449,26.76,26.77,58
872,26.77,9676,6,26.77,26.78,332
873,26.77,9676,6,26.77,26.78,332
874,26.77,9684,454,26.76,26.78,331
875,26.77,9685,460,26.76,26.78,333
876,26.77,9685,460,26.76,26.78,333
877,26.77,9685,454,26.76,26.77,13
878,26.77,9690,454,26.76,26.77,15
879,26.77,9690,454,26.76,26.77,14
880,26.77,9705,454,26.76,26.78,328
881,26.78,9708,454,26.76,26.78,325
882,26.78,9708,454,26.76,26.78,325
883,26.77,9710,454,26.76,26.77,2
884,26.77,9712,453,26.76,26.78,325
885,26.77,9712,453,26.76,26.78,325
886,26.78,9725,441,26.76,26.78,326
887,26.78,9726,55,26.77,26.78,329
888,26.78,9726,55,26.77,26.78,329
889,26.78,9726,55,26.77,26.78,529
890,26.78,9726,55,26.77,26.78,529
891,26.78,9726,65,26.77,26.78,529
892,26.77,9727,99,26.77,26.78,527
893,26.77,9729,108,26.77,26.78,527
894,26.77,9729,108,26.77,26.78,527
895,26.77,9729,158,26.77,26.78,528
896,26.77,9729,158,26.77,26.78,528
897,26.77,9729,160,26.77,26.78,528
898,26.77,9729,160,26.77,26.78,528
899,26.77,9730,160,26.77,26.78,528
900,26.77,9730,160,26.77,26.78,528
901,26.77,9730,160,26.77,26.78,528
902,26.77,9730,160,26.77,26.78,528
903,26.77,9730,171,26.77,26.78,532
904,26.77,9731,170,26.77,26.78,532
905,26.77,9731,170,26.77,26.78,532
906,26.77,9731,120,26.77,26.78,552
907,26.77,9731,120,26.77,26.78,553
908,26.77,9731,120,26.77,26.78,552
909,26.77,9732,119,26.77,26.78,555
910,26.77,9732,119,26.77,26.78,555
911,26.77,9732,119,26.77,26.78,575
912,26.77,9732,124,26.77,26.78,585
913,26.77,9732,124,26.77,26.78,585
914,26.77,9834,27,26.77,26.78,586
915,26.77,9862,452,26.76,26.77,3
916,26.77,9862,452,26.76,26.77,3
917,26.77,9862,448,26.76,26.77,6
918,26.77,9863,449,26.76,26.77,7
919,26.76,9864,448,26.76,26.77,10
920,26.77,9873,448,26.76,26.77,2
921,26.77,9873,454,26.76,26.77,3
922,26.77,9876,454,26.76,26.78,585
923,26.77,9876,456,26.76,26.77,189
924,26.77,9876,456,26.76,26.77,191
925,26.77,9876,456,26.76,26.77,191
926,26.77,9876,454,26.76,26.77,193
927,26.76,9877,448,26.76,26.77,193
928,26.76,9877,448,26.76,26.77,193
929,26.76,9877,449,26.76,26.77,210
930,26.76,9877,449,26.76,26.77,210
931,26.76,9878,454,26.76,26.77,240
932,26.77,9888,454,26.76,26.77,230
933,26.77,9888,455,26.76,26.77,236
934,26.77,9888,455,26.76,26.77,236
935,26.76,9906,437,26.76,26.77,236
936,26.77,9912,433,26.76,26.77,281
937,26.77,9912,433,26.76,26.77,281
938,26.77,9912,433,26.76,26.77,282
939,26.77,9912,425,26.76,26.77,282
940,26.77,9912,425,26.76,26.77,282
941,26.77,9913,425,26.76,26.77,361
942,26.77,9913,425,26.76,26.77,361
943,26.77,9913,425,26.76,26.77,361
944,26.77,9913,426,26.76,26.77,361
945,26.77,9914,446,26.76,26.77,362
946,26.77,9914,446,26.76,26.77,362
947,26.76,9915,445,26.76,26.77,362
948,26.76,9915,445,26.76,26.77,362
949,26.77,10016,445,26.76,26.77,261
950,26.77,10017,446,26.76,26.77,260
951,26.76,10124,356,26.76,26.77,123
952,26.76,10124,356,26.76,26.77,123
953,26.76,10124,353,26.76,26.77,183
954,26.76,10124,353,26.76,26.77,183
955,26.76,10124,353,26.76,26.77,183
956,26.76,10154,329,26.76,26.77,183
957,26.77,10254,335,26.76,26.77,84
958,26.76,10262,336,26.76,26.77,37
959,26.77,10263,336,26.76,26.77,45
960,26.77,10263,337,26.76,26.77,45
961,26.77,10263,337,26.76,26.77,45
962,26.77,10263,337,26.76,26.77,47
963,26.77,10263,337,26.76,26.77,47
964,26.77,10264,337,26.76,26.77,146
965,26.77,10265,337,26.76,26.77,346
966,26.77,10265,337,26.76,26.77,346
967,26.77,10266,337,26.76,26.77,396
968,26.77,10266,337,26.76,26.77,395
969,26.77,10266,337,26.76,26.77,395
970,26.77,10266,337,26.76,26.77,399
971,26.77,10267,338,26.76,26.77,398
972,26.77,10267,338,26.76,26.77,398
973,26.77,10267,338,26.76,26.77,405
974,26.77,10280,335,26.76,26.77,394
975,26.77,10280,335,26.76,26.77,394
976,26.77,10280,335,26.76,26.77,394
977,26.76,10380,235,26.76,26.77,474
978,26.76,10381,228,26.76,26.77,474
979,26.77,10391,330,26.76,26.77,464
980,26.76,10393,320,26.76,26.77,464
981,26.77,10401,320,26.76,26.77,456
982,26.77,10401,315,26.76,26.77,556
983,26.76,10413,308,26.76,26.77,596
984,26.77,10513,308,26.76,26.77,497
985,26.77,10513,308,26.76,26.77,497
986,26.77,10513,309,26.76,26.77,497
987,26.77,10513,309,26.76,26.77,497
988,26.76,10514,308,26.76,26.77,463
989,26.76,10514,309,26.76,26.77,458
990,26.76,10515,308,26.76,26.77,458
991,26.76,10515,308,26.76,26.77,493
992,26.76,10516,307,26.76,26.77,493
993,26.76,10516,307,26.76,26.77,493
994,26.76,10516,307,26.76,26.77,493
995,26.76,10519,305,26.76,26.77,492
996,26.76,10519,305,26.76,26.77,492
997,26.76,10519,305,26.76,26.77,493
998,26.76,10590,234,26.76,26.77,493
999,26.76,10590,234,26.76,26.77,493
1000,26.76,10590,234,26.76,26.77,553
1001,26.76,10824,313,26.75,26.76,31
1002,26.76,10829,273,26.75,26.76,117
1003,26.76,10832,274,26.75,26.76,116
1004,26.76,10874,274,26.75,26.76,74
1005,26.76,10880,274,26.75,26.76,35
1006,26.76,10880,280,26.75,26.76,2
1007,26.75,10881,279,26.75,26.76,7
1008,26.76,10882,279,26.75,26.76,6
1009,26.76,10882,279,26.75,26.76,6
1010,26.76,10883,279,26.75,26.76,5
1011,26.76,10883,279,26.75,26.76,5
1012,26.76,10883,281,26.75,26.76,135
1013,26.75,10955,244,26.75,26.76,133
1014,26.75,10955,244,26.75,26.76,133
1015,26.75,10955,244,26.75,26.76,134
1016,26.76,10957,243,26.75,26.76,140
1017,26.76,10958,243,26.75,26.76,139
1018,26.76,10958,243,26.75,26.76,189
1019,26.76,10958,243,26.75,26.76,182
1020,26.76,10958,243,26.75,26.76,182
1021,26.76,10958,243,26.75,26.76,183
1022,26.76,10978,243,26.75,26.76,164
1023,26.76,10978,243,26.75,26.76,164
1024,26.76,10978,243,26.75,26.76,114
1025,26.76,10978,243,26.75,26.76,114
1026,26.76,10978,243,26.75,26.76,114
1027,26.76,10978,249,26.75,26.76,114
1028,26.76,10980,249,26.75,26.76,112
1029,26.76,10980,249,26.75,26.76,112
1030,26.76,10981,249,26.75,26.76,111
1031,26.76,10982,249,26.75,26.76,110
1032,26.76,10982,249,26.75,26.76,110
1033,26.76,10984,248,26.75,26.76,177
1034,26.76,10984,255,26.75,26.76,177
1035,26.76,10984,255,26.75,26.76,177
1036,26.76,10984,255,26.75,26.76,177
1037,26.76,10985,256,26.75,26.76,176
1038,26.76,10985,256,26.75,26.76,176
1039,26.76,11002,258,26.75,26.76,160
1040,26.76,11006,257,26.75,26.76,158
1041,26.76,11007,257,26.75,26.76,157
1042,26.75,11009,255,26.75,26.76,160
1043,26.75,11009,255,26.75,26.76,210
1044,26.75,11009,255,26.75,26.76,210
1045,26.75,11009,255,26.75,26.76,211
1046,26.75,11009,256,26.75,26.76,211
1047,26.75,11009,256,26.75,26.76,211
1048,26.76,11011,256,26.75,26.76,219
1049,26.76,11014,255,26.75,26.76,217
1050,26.76,11017,255,26.75,26.76,214
1051,26.76,11017,255,26.75,26.76,214
1052,26.75,11022,250,26.75,26.76,279
1053,26.75,11022,250,26.75,26.76,279
1054,26.75,11038,245,26.75,26.76,324
1055,26.76,11039,246,26.75,26.76,323
1056,26.76,11039,246,26.75,26.76,323
1057,26.76,11041,246,26.75,26.76,323
1058,26.76,11041,245,26.75,26.76,324
1059,26.76,11051,245,26.75,26.76,314
1060,26.75,11052,244,26.75,26.76,314
1061,26.76,11053,244,26.75,26.76,316
1062,26.76,11053,244,26.75,26.76,316
1063,26.76,11054,245,26.75,26.76,316
1064,26.76,11054,245,26.75,26.76,316
1065,26.76,11054,258,26.75,26.76,321
1066,26.76,11054,258,26.75,26.76,331
1067,26.76,11054,258,26.75,26.76,331
1068,26.76,11054,259,26.75,26.76,331
1069,26.76,11054,259,26.75,26.76,331
1070,26.76,11054,259,26.75,26.76,331
1071,26.75,11055,258,26.75,26.76,331
1072,26.76,11056,260,26.75,26.76,330
1073,26.76,11056,260,26.75,26.76,330
1074,26.76,11056,261,26.75,26.76,330
1075,26.76,11056,261,26.75,26.76,330
1076,26.76,11056,262,26.75,26.76,330
1077,26.76,11056,271,26.75,26.76,331
1078,26.76,11056,271,26.75,26.76,331
1079,26.76,11056,271,26.75,26.76,331
1080,26.76,11056,272,26.75,26.76,331
1081,26.76,11056,272,26.75,26.76,331
1082,26.76,11056,272,26.75,26.76,331
1083,26.76,11056,282,26.75,26.76,331
1084,26.76,11056,282,26.75,26.76,331
1085,26.76,11056,284,26.75,26.76,332
1086,26.76,11059,281,26.75,26.76,352
1087,26.75,11060,281,26.75,26.76,352
1088,26.75,11060,281,26.75,26.76,352
1089,26.76,11065,291,26.75,26.76,347
1090,26.76,11065,291,26.75,26.76,347
1091,26.76,11065,291,26.75,26.76,347
1092,26.75,11066,295,26.75,26.76,347
1093,26.75,11067,295,26.75,26.76,347
1094,26.75,11067,295,26.75,26.76,347
1095,26.75,11067,295,26.75,26.76,347
1096,26.76,11076,296,26.75,26.76,338
1097,26.75,11126,243,26.75,26.76,338
1098,26.75,11126,243,26.75,26.76,338
1099,26.75,11126,243,26.75,26.76,338
1100,26.75,11127,242,26.75,26.76,338
1101,26.75,11138,231,26.75,26.76,338
1102,26.75,11138,231,26.75,26.76,338
1103,26.75,11138,231,26.75,26.76,338
1104,26.75,11141,220,26.75,26.76,346
1105,26.75,11141,220,26.75,26.76,346
1106,26.75,11141,220,26.75,26.76,346
1107,26.75,11146,215,26.75,26.76,346
1108,26.75,11146,215,26.75,26.76,346
1109,26.75,11146,215,26.75,26.76,346
1110,26.75,11147,214,26.75,26.76,346
1111,26.75,11148,213,26.75,26.76,346
1112,26.75,11148,213,26.75,26.76,346
1113,26.75,11150,211,26.75,26.76,347
1114,26.75,11152,212,26.75,26.76,347
1115,26.75,11152,212,26.75,26.76,347
1116,26.75,11152,212,26.75,26.76,347
1117,26.75,11152,212,26.75,26.76,347
1118,26.75,11155,218,26.75,26.76,347
1119,26.76,11156,218,26.75,26.76,356
1120,26.76,11156,218,26.75,26.76,356
1121,26.75,11190,214,26.75,26.76,406
1122,26.76,11200,1205,26.75,26.76,405
1123,26.76,11200,1205,26.75,26.76,405
1124,26.75,11201,1256,26.75,26.76,405
1125,26.76,11211,1256,26.75,26.76,396
1126,26.76,11211,1256,26.75,26.76,396
1127,26.75,11218,1255,26.75,26.76,390
1128,26.75,11218,1255,26.75,26.76,390
1129,26.75,11220,1254,26.75,26.76,389
1130,26.75,11220,1254,26.75,26.76,389
1131,26.75,11220,1254,26.75,26.76,389
1132,26.75,11236,1239,26.75,26.76,389
1133,26.75,11236,1239,26.75,26.76,389
1134,26.75,11236,1239,26.75,26.76,389
1135,26.75,11237,1238,26.75,26.76,389
1136,26.75,11237,1238,26.75,26.76,389
1137,26.75,11237,1238,26.75,26.76,389
1138,26.75,11237,1238,26.75,26.76,389
1139,26.75,11237,1238,26.75,26.76,389
1140,26.75,11295,1231,26.75,26.76,339
1141,26.76,11301,1232,26.75,26.76,283
1142,26.76,11301,1232,26.75,26.76,283
1143,26.76,11301,1232,26.75,26.76,283
1144,26.76,11309,1230,26.75,26.76,278
1145,26.75,11329,1210,26.75,26.76,278
1146,26.75,11330,1209,26.75,26.76,278
1147,26.76,11332,1219,26.75,26.76,276
1148,26.76,11332,1219,26.75,26.76,276
1149,26.75,11336,1215,26.75,26.76,276
1150,26.75,11336,1215,26.75,26.76,276
1151,26.75,11336,1215,26.75,26.76,276
1152,26.75,11336,1295,26.75,26.76,276
1153,26.76,11337,1295,26.75,26.76,276
1154,26.76,11337,1295,26.75,26.76,276
1155,26.76,11338,1295,26.75,26.76,275
1156,26.76,11339,1296,26.75,26.76,283
1157,26.76,11339,1296,26.75,26.76,283
1158,26.76,11451,1296,26.75,26.76,172
1159,26.76,11457,1296,26.75,26.76,166
1160,26.76,11457,1296,26.75,26.76,166
1161,26.76,11543,41,26.76,26.77,630
1162,26.76,11543,41,26.76,26.77,630
1163,26.76,11543,57,26.76,26.77,582
1164,26.76,11543,45,26.76,26.77,583
1165,26.76,11543,45,26.76,26.77,583
1166,26.76,11543,55,26.76,26.77,583
1167,26.76,11543,58,26.76,26.77,583
1168,26.76,11544,92,26.76,26.77,583
1169,26.76,11544,92,26.76,26.77,583
1170,26.76,11545,122,26.76,26.77,582
1171,26.76,11545,122,26.76,26.77,582
1172,26.76,11545,186,26.76,26.77,582
1173,26.76,11546,230,26.76,26.77,582
1174,26.76,11649,118,26.76,26.77,582
1175,26.76,11649,117,26.76,26.77,582
1176,26.76,11649,81,26.76,26.77,582
1177,26.76,11730,1311,26.75,26.76,65
1178,26.76,11730,1311,26.75,26.76,65
1179,26.76,11735,1292,26.75,26.76,64
1180,26.76,11760,1288,26.75,26.76,50
1181,26.76,11760,1288,26.75,26.76,50
1182,26.76,11766,1293,26.75,26.76,46
1183,26.76,11766,1293,26.75,26.76,46
1184,26.76,11766,1294,26.75,26.76,46
1185,26.76,11776,1293,26.75,26.76,36
1186,26.76,11776,1293,26.75,26.76,36
1187,26.76,11776,1293,26.75,26.76,36
1188,26.76,11776,1293,26.75,26.76,36
1189,26.76,11812,18,26.76,26.77,604
1190,26.76,11812,27,26.76,26.77,583
1191,26.76,11813,27,26.76,26.77,583
1192,26.76,11813,27,26.76,26.77,583
1193,26.76,11813,27,26.76,26.77,583
1194,26.76,11813,27,26.76,26.77,583
1195,26.76,11813,27,26.76,26.77,583
1196,26.76,11813,33,26.76,26.77,583
1197,26.76,11814,106,26.76,26.77,583
1198,26.76,11815,121,26.76,26.77,583
1199,26.76,11815,120,26.76,26.77,583
1200,26.76,11817,170,26.76,26.77,584
1201,26.76,11817,170,26.76,26.77,584
1202,26.76,11817,175,26.76,26.77,624
1203,26.76,11820,185,26.76,26.77,623
1204,26.76,11829,177,26.76,26.77,623
1205,26.76,11829,177,26.76,26.77,623
1206,26.76,11829,172,26.76,26.77,623
1207,26.76,11829,172,26.76,26.77,623
1208,26.76,11829,172,26.76,26.77,623
1209,26.76,11829,172,26.76,26.77,623
1210,26.76,11942,63,26.76,26.77,623
1211,26.76,11942,63,26.76,26.77,623
1212,26.76,12004,1431,26.75,26.76,24
1213,26.76,12004,1431,26.75,26.76,24
1214,26.76,12004,1411,26.75,26.76,39
1215,26.76,12004,1411,26.75,26.76,40
1216,26.76,12012,1413,26.75,26.76,32
1217,26.76,12012,1410,26.75,26.76,32
1218,26.76,12013,1410,26.75,26.76,31
1219,26.76,12044,6,26.76,26.77,664
1220,26.76,12044,9,26.76,26.77,642
1221,26.76,12053,1433,26.75,26.76,1
1222,26.76,12058,1413,26.75,26.77,641
1223,26.76,12058,1413,26.75,26.77,641
1224,26.76,12058,1415,26.75,26.77,642
1225,26.76,12059,1422,26.75,26.77,642
1226,26.76,12059,1421,26.75,26.77,642
1227,26.76,12059,1421,26.75,26.76,26
1228,26.76,12073,1420,26.75,26.77,645
1229,26.76,12088,854,26.76,26.77,645
1230,26.76,12088,908,26.76,26.77,614
1231,26.76,12089,912,26.76,26.77,614
1232,26.76,12089,912,26.76,26.77,614
1233,26.76,12089,912,26.76,26.77,614
1234,26.76,12090,991,26.76,26.77,614
1235,26.76,12090,990,26.76,26.77,615
1236,26.76,12090,997,26.76,26.77,615
1237,26.76,12091,996,26.76,26.77,616
1238,26.76,12091,996,26.76,26.77,616
1239,26.76,12091,997,26.76,26.77,616
1240,26.76,12091,997,26.76,26.77,616
1241,26.76,12091,997,26.76,26.77,618
1242,26.76,12091,997,26.76,26.77,618
1243,26.76,12091,997,26.76,26.77,618
1244,26.76,12091,998,26.76,26.77,618
1245,26.76,12091,998,26.76,26.77,621
1246,26.76,12091,998,26.76,26.77,621
1247,26.76,12091,998,26.76,26.77,621
1248,26.77,12093,997,26.76,26.77,756
1249,26.77,12093,997,26.76,26.77,756
1250,26.77,12093,875,26.76,26.77,756
1251,26.76,12109,872,26.76,26.77,741
1252,26.77,12115,872,26.76,26.77,740
1253,26.77,12115,872,26.76,26.77,740
1254,26.76,12119,868,26.76,26.77,749
1255,26.76,12119,868,26.76,26.77,749
1256,26.76,12119,872,26.76,26.77,749
1257,26.76,12119,872,26.76,26.77,759
1258,26.76,12119,872,26.76,26.77,759
1259,26.76,12119,873,26.76,26.77,761
1260,26.76,12119,873,26.76,26.77,761
1261,26.76,12119,873,26.76,26.77,761
1262,26.76,12119,876,26.76,26.77,761
1263,26.76,12119,876,26.76,26.77,761
1264,26.76,12119,876,26.76,26.77,761
1265,26.76,12119,876,26.76,26.77,761
1266,26.77,12120,876,26.76,26.77,760
1267,26.77,12120,876,26.76,26.77,760
1268,26.77,12128,877,26.76,26.77,752
1269,26.77,12128,877,26.76,26.77,752
1270,26.77,12128,892,26.76,26.77,751
1271,26.76,12158,862,26.76,26.77,751
1272,26.76,12158,862,26.76,26.77,751
1273,26.76,12158,862,26.76,26.77,753
1274,26.76,12158,862,26.76,26.77,753
1275,26.77,12163,857,26.76,26.77,748
1276,26.77,12163,857,26.76,26.77,748
1277,26.77,12163,858,26.76,26.77,749
1278,26.76,12203,818,26.76,26.77,749
1279,26.76,12203,818,26.76,26.77,749
1280,26.77,12208,818,26.76,26.77,744
1281,26.77,12208,818,26.76,26.77,744
1282,26.77,12208,818,26.76,26.77,744
1283,26.77,12210,818,26.76,26.77,742
